0,1,2,3,4,5
4,1796174383,Thu May 14 09:00:15 PDT 2009,NO_QUERY,_angieee,"when the going gets tough, the tough eats chocolate.. oh yeahhh!! "
0,1978776701,Sun May 31 00:25:51 PDT 2009,NO_QUERY,JCDOLLA,WHAT UP TWITTER WELL MY FONE DONT LET ME TWEET OFF IT NO MORE IDK WHY SO SRRY IF I TAKE LONG TO HIT YOUS BACK 
0,2227646102,Thu Jun 18 13:27:28 PDT 2009,NO_QUERY,Patrysiaaaaaaa,went sleep... because tomorrow I have to wake up very early! 
0,1770969604,Mon May 11 22:46:51 PDT 2009,NO_QUERY,Paigeisalion,El pollo loco commercials gross me out. I can just see the little chicken 
0,1692518255,Sun May 03 20:10:09 PDT 2009,NO_QUERY,contess33,Still has a really sore throat - 
0,2203138178,Tue Jun 16 23:06:17 PDT 2009,NO_QUERY,pjjones4,"icecream, reading the bible, bedtime- p.s. i have a brother in AZ @mlts05 who doesn't answer the phone when i call  g'night &amp; God Bless"
4,2014530025,Wed Jun 03 01:50:30 PDT 2009,NO_QUERY,markeeezy,looks like everything is getting better w/her* 
0,2002935121,Tue Jun 02 05:30:51 PDT 2009,NO_QUERY,dafnashz,bad math test  . i saw the new dvd of mcfly its awsome
4,2057748744,Sat Jun 06 13:35:19 PDT 2009,NO_QUERY,RalTy,todays Tony Review #3 is West Side Story and Rock of Ages...  review them up for @TheTonyAwards TOMORROW!!!
0,2049258795,Fri Jun 05 16:34:12 PDT 2009,NO_QUERY,juliap159,"i am SO bored! i am at my grandpa's house in Florida, but i have nothing to do!!!   "
0,2188674118,Mon Jun 15 22:20:20 PDT 2009,NO_QUERY,E_Purr,I don't know how to reply 
0,2191628254,Tue Jun 16 05:39:54 PDT 2009,NO_QUERY,RhiCouture,I did it.. yup traded my tuesday for friday... 
0,1982509335,Sun May 31 11:21:06 PDT 2009,NO_QUERY,krystal_xo15,samara &amp; shannen are gone  things to do 
4,1992312486,Mon Jun 01 08:32:55 PDT 2009,NO_QUERY,em0607,hey i just camed home from the beach. and damn the water was cold 
0,1978777020,Sun May 31 00:25:56 PDT 2009,NO_QUERY,Janinayebuh,I miss GC and coach 
4,1573111189,Mon Apr 20 23:45:55 PDT 2009,NO_QUERY,CouchSurfingOri,@douglasbass I supose no other restaurant would want Waffle House songs on their jukebox 
0,1967263606,Fri May 29 19:15:42 PDT 2009,NO_QUERY,abbyyyy__,also: i love how obsolete fb is now twitter is cool. i only had one notification today. 
4,2063970234,Sun Jun 07 04:46:23 PDT 2009,NO_QUERY,petargh,@melemoo1205 oh I wanna see that... it looks funny  even though it has Bellyache from Gaylight in it.
0,2283341779,Mon Jun 22 12:30:24 PDT 2009,NO_QUERY,EmmyHildy,@Sirrah21 and i'm very jealous 
0,2045022719,Fri Jun 05 10:07:33 PDT 2009,NO_QUERY,atikahsayogo,"@russiafied yeaah you're right it's holiday, but it's been such a long time i don't sleep at 9, or at least 10 "
4,2054099063,Sat Jun 06 06:33:15 PDT 2009,NO_QUERY,trixinitynet,@sunshinelayouts kk will do 
0,2301832715,Tue Jun 23 15:58:28 PDT 2009,NO_QUERY,cterese723,feels like shit...i hate being sick! 
4,1991119007,Mon Jun 01 06:26:24 PDT 2009,NO_QUERY,alexisstar22,@PaigeLovesMcFly omg!! tell me bout it lol!!! i just crease at her all the time !! 
4,2183501224,Mon Jun 15 14:35:32 PDT 2009,NO_QUERY,yourrBESTFRIEND,Haha I gotta get higher than @sjinjin on my english provincials 
0,2236440891,Fri Jun 19 03:42:55 PDT 2009,NO_QUERY,parki0,Suprise my gigantic head. but 
0,1956008541,Thu May 28 21:01:00 PDT 2009,NO_QUERY,MichelleHinton,dying.  mouth surgery tomorrow.  
4,1981359494,Sun May 31 08:59:25 PDT 2009,NO_QUERY,swimmermag,layin out by the pool 
0,1753372068,Sun May 10 01:18:59 PDT 2009,NO_QUERY,Maykats,@Mrjaydeeone  I'll try again. Maybe it just doesn't like me today http://myloc.me/G3e
0,2202613502,Tue Jun 16 22:06:01 PDT 2009,NO_QUERY,i_am_pulak,@eleo_blue The love gur ...IMDB rating 3.9 
4,1966041251,Fri May 29 17:00:51 PDT 2009,NO_QUERY,davidjtate,About to see &quot;UP&quot; in 3D. Very excited about it.  #up
4,2058062477,Sat Jun 06 14:11:29 PDT 2009,NO_QUERY,aboutcots,I gotta go. Bye  i'll come back in a few hours.
4,1563449220,Sun Apr 19 22:52:59 PDT 2009,NO_QUERY,sarahsarah94,@SarahMadge  yeah my first day went alright...thats not good! hope your feeling better soon!
0,2016029132,Wed Jun 03 06:01:38 PDT 2009,NO_QUERY,darkdiver,"@ciarant @colmpk phew, panic over. new panic: it's not always about me "
0,2265279941,Sun Jun 21 06:13:15 PDT 2009,NO_QUERY,iammarijoefabi,@iLoveSeventeen not yet.actually im goin to buy.but i dont know when is the deadline.and i hope that there wil be a second batch 
4,2050547283,Fri Jun 05 18:52:00 PDT 2009,NO_QUERY,spotrick,@monnie you shouldn't read that stuff. It's just a plot to make you buy more. Mmmm. Cupcakes 
4,2015060620,Wed Jun 03 03:34:38 PDT 2009,NO_QUERY,owstern,@basicthinking I do  with Ubuntu 9.04
4,2000683737,Mon Jun 01 22:41:45 PDT 2009,NO_QUERY,callalily_711,Just got back from the gym . ..  . 2 hours well spent 
4,1967473534,Fri May 29 19:38:46 PDT 2009,NO_QUERY,rodriguezequal,@BrendaBea Yeah...Daniel gets lonely...no one ever calls him anymore  Jack's doing well with eating
0,2226186299,Thu Jun 18 11:38:25 PDT 2009,NO_QUERY,emzi_love,....and I had my hair done this afternoon and it's the wrong blonde..it's buttery...I look like Sybil Fawlty 
4,1985101673,Sun May 31 16:26:04 PDT 2009,NO_QUERY,Down_Fell_Jill,"@wickedground oh man, there's a startrek_crack comm, I'm totally suggesting our fairytale idea there "
0,2326976002,Thu Jun 25 07:45:26 PDT 2009,NO_QUERY,native4christ,"just dropped my honey off at work in houma  have finals this week, 2 papers-3800 words total, yikes!"
0,2060629027,Sat Jun 06 19:16:04 PDT 2009,NO_QUERY,heythereterbear,My foot is so swollen 
0,2062226398,Sat Jun 06 22:39:15 PDT 2009,NO_QUERY,LaurenKay1994,@jeanbugoverload im sry.  ur like the only person i know who doesn't like the movie that's all
0,2001338355,Tue Jun 02 00:33:40 PDT 2009,NO_QUERY,poojakashyap,Was preparing Economics....hav an xam tomorrow 
0,1883006885,Fri May 22 07:51:17 PDT 2009,NO_QUERY,TonyRose89,"seb-town here i come, but imma miss my boo "
4,1833726227,Mon May 18 00:14:34 PDT 2009,NO_QUERY,duckie_kate,@brittaniethekid I can't help it. It brings me lulz and 
4,2177718245,Mon Jun 15 06:35:12 PDT 2009,NO_QUERY,shawnlimtianjun,@maynaseric You are number 1 on Twitter Grader (http://twitter.grader.com) 
4,2048136326,Fri Jun 05 14:43:08 PDT 2009,NO_QUERY,mindbrooklyn,an i seriously am going to miss them.. we have such open heart to heart talks an they know im there for them if they hav a problem! 
4,1965467965,Fri May 29 15:58:32 PDT 2009,NO_QUERY,juhidee119,@xlaurenxx oh i love nerds. nerds are seriously the sweetest guys ull ever meet 
4,2189256261,Mon Jun 15 23:36:25 PDT 2009,NO_QUERY,sillymagicstars,buffy marathons with sam and erica 
0,1968087840,Fri May 29 20:44:14 PDT 2009,NO_QUERY,notsojennifer,Devastating night for CO  I feel lucky I work till 11 cuz I'm pretty bummed out.
4,2184274670,Mon Jun 15 15:40:19 PDT 2009,NO_QUERY,msjosie,@suntrusted I freakin' love that movie!   Miyazaki=anime god.
4,1979599002,Sun May 31 03:44:28 PDT 2009,NO_QUERY,andax,sunday night tv - my favourite! merlin and masterchef 
4,1991257687,Mon Jun 01 06:42:16 PDT 2009,NO_QUERY,davidrosen,@cheth I have you props in my blog 
0,1970461792,Sat May 30 03:57:56 PDT 2009,NO_QUERY,forgottonspirit,signing my 100th letter...it's harder than it sounds. My coffee companion has stood me up  no free coffee for her now
4,2031913422,Thu Jun 04 10:30:02 PDT 2009,NO_QUERY,jsattre,@trixie360 hey how are u ? 
0,2231360769,Thu Jun 18 18:26:06 PDT 2009,NO_QUERY,tammysays,I'm sick again....  I'm not fine....
0,2231047311,Thu Jun 18 17:58:26 PDT 2009,NO_QUERY,phillyfilly77,@skoosie dude that sucks. i gotta go next tues. 
0,1556485022,Sat Apr 18 23:01:12 PDT 2009,NO_QUERY,Starrliciouss,wishes she had &quot;good&quot; friends. You know... the kind you can trust no matter what! 
4,1754574268,Sun May 10 06:43:38 PDT 2009,NO_QUERY,redbullairrace,To all pilots: make sure you have enough fuel in your tanks today  #f1 #Massa
0,2002429278,Tue Jun 02 04:11:14 PDT 2009,NO_QUERY,HanaMurra,i am cool....... and and.... AND.... there's nothing to say... 
4,1563990533,Mon Apr 20 01:13:04 PDT 2009,NO_QUERY,Alice_Cullen_x,@Rachealblack110 I'm great sweetie  How are you? x
0,2004685604,Tue Jun 02 08:35:06 PDT 2009,NO_QUERY,Prospekt42,"@misschoo I have maths, Biology and Home Ec tomorrow "
0,1995773678,Mon Jun 01 14:01:32 PDT 2009,NO_QUERY,Boudoirbaby,PAPA WAKE UP!!! i want to buy my furniture already... the designer in me is being suppressed 
0,1685786169,Sun May 03 02:04:20 PDT 2009,NO_QUERY,bazilahali,"@IamIli no time to update, always busy "
4,2053654390,Sat Jun 06 05:16:59 PDT 2009,NO_QUERY,JordonS,Tired as fuck but happy I'm done school 
4,1990656232,Mon Jun 01 05:25:54 PDT 2009,NO_QUERY,kevinbehr,@dawoo wish I would have sen this sooner. I make a mean reuben 
4,1984984725,Sun May 31 16:11:51 PDT 2009,NO_QUERY,aliyaki,@Tarale ooh! Twoles?  and wow you're extremely quiet today!
4,1976334715,Sat May 30 17:06:06 PDT 2009,NO_QUERY,alliegirl97,@ledan glad its fixed take some new pics and post 
0,2015363415,Wed Jun 03 04:27:54 PDT 2009,NO_QUERY,taashaax,I've lost my voice owwwww 
4,2063999872,Sun Jun 07 04:52:58 PDT 2009,NO_QUERY,emkzoo,Hanging out with my family today... yay! 
0,1548850490,Fri Apr 17 22:10:11 PDT 2009,NO_QUERY,BeeBass,im so tired of this  i just want you back home where you belong .. things arent meant to end this way
4,2063355608,Sun Jun 07 02:19:39 PDT 2009,NO_QUERY,nicepaul,"Beautiful baby Casper 8lb13, born at 8.54am to wonderful mummy @RellyAB, naturally &amp; without painrelief  say hello world! #fb"
4,1969702246,Sat May 30 00:55:21 PDT 2009,NO_QUERY,breatheitin,@YNGHollywood oh my landta!! Lol y no sleep??? I've been good!! A lil tips!  but @ a good place right now
0,1970975793,Sat May 30 05:50:36 PDT 2009,NO_QUERY,franzi_wth,i really hate hiking  i really do .... it's sooo boring ...... i think i'll stay the hole weekend in the hotel ;)
4,2052999648,Sat Jun 06 02:52:21 PDT 2009,NO_QUERY,WParenthetical,@lauredhel Awesomeness 
4,1553584563,Sat Apr 18 14:39:50 PDT 2009,NO_QUERY,soycamo,Now enjoying livejournaling with other genderly-confused people 
4,1883600798,Fri May 22 08:48:42 PDT 2009,NO_QUERY,fridayluv,Obvious #followfriday: @glennbeck ! 
4,1991970602,Mon Jun 01 07:58:56 PDT 2009,NO_QUERY,MarkyV,@BWells MOST DEFINTELY!!!!!!!!!!  
4,2049986911,Fri Jun 05 17:51:39 PDT 2009,NO_QUERY,geekboy,"BBQ for dinner. No I didn't order the Jumbo burger with pulled pork, melted cheddar and bacon, but it was calling loudly to me. "
0,2194942238,Tue Jun 16 10:28:01 PDT 2009,NO_QUERY,Meghan911,I don't feel very well 
4,2013668333,Tue Jun 02 23:15:22 PDT 2009,NO_QUERY,CrysAnGeL77,Im so BLESSED 2 hv sch a BEAUTIFUL man in my life! NVR 2 b cnfsd wit a FAN... Im SO mch MORE thn that. LETS GET IT RIGHT!! 
0,2242243669,Fri Jun 19 11:57:04 PDT 2009,NO_QUERY,charmful,Oh my god TwitterFon is messing up. It's not showing essential tools I need like my mentions!  NO!
0,2324560195,Thu Jun 25 03:28:17 PDT 2009,NO_QUERY,jackstratton,Bad stomach ache 
0,2007632230,Tue Jun 02 12:55:31 PDT 2009,NO_QUERY,esquire2b,@epiphanygirl wish I could be there 
4,1836457705,Mon May 18 08:02:00 PDT 2009,NO_QUERY,nnorafiza,Yea...dad hijacked the putah. I'm off for tonight my lovelies.  - http://tweet.sg
0,2047012407,Fri Jun 05 13:01:21 PDT 2009,NO_QUERY,aatchley,Can find any music that sounds good while I work 
4,1986112981,Sun May 31 18:20:40 PDT 2009,NO_QUERY,extraabsorbant,"@tylor47 ALLO , by the way, i love you and your ghetto guitar "
0,1961504704,Fri May 29 09:36:18 PDT 2009,NO_QUERY,pdlloyd,@gjo26 why am I weird? 
4,2052955722,Sat Jun 06 02:41:38 PDT 2009,NO_QUERY,Ashley6524,"US coming my way, Im off to LA for 2 weeks  CANT WAIT."
0,2205459444,Wed Jun 17 04:47:11 PDT 2009,NO_QUERY,vanillachu,OMG I CAN'T BELIVE I LEFT MY LAPTOP ON THE BUS!!! 
4,1979915174,Sun May 31 05:00:37 PDT 2009,NO_QUERY,flickity76,"I love Jillian from the US Biggest Loser, she doesnt take crap.. but then l love Bob too, he can train me anyday "
0,2068191838,Sun Jun 07 13:39:27 PDT 2009,NO_QUERY,jose_ignacio23,Metallica's Mexico Setlist for the Second Night was awesome... :o I wish i would have been there 
4,1969274765,Fri May 29 23:31:52 PDT 2009,NO_QUERY,SpicyBev,hate it when I don't know what people are saying in another language 
0,1986066634,Sun May 31 18:16:09 PDT 2009,NO_QUERY,KaiserWillis,@JavaJunky that grill looks AWESOME. Mine is small and lame 
0,2048002051,Fri Jun 05 14:30:36 PDT 2009,NO_QUERY,awesomemoments,stupid photoshop... it doesn't let me do nothing 
0,2266250556,Sun Jun 21 08:10:31 PDT 2009,NO_QUERY,AdrianakaBUS,Waking up gona go to work 
4,1560005576,Sun Apr 19 12:36:17 PDT 2009,NO_QUERY,ZiadM,"@Lastoadri , it will be Mas7'arah if it was Mo2men new stickers "
0,2225807830,Thu Jun 18 11:10:20 PDT 2009,NO_QUERY,CMNHTN,@itzabsurd  lmk if ya need anything
0,2221454079,Thu Jun 18 05:24:50 PDT 2009,NO_QUERY,zoe_adams1,@stu_evans hahaha!! nah not yet i finish at 2 then going home for a change then ill be going. but its raining   u up to much? x
0,1796172265,Thu May 14 09:00:05 PDT 2009,NO_QUERY,lozdoz123,MORE History CourseWork? Will it ever stop       x
4,1971575908,Sat May 30 07:24:59 PDT 2009,NO_QUERY,lizinatorr,"About to go swimming, people needta come over! "
0,2230998710,Thu Jun 18 17:54:18 PDT 2009,NO_QUERY,nbaciu,board as FUCK!!!! 
4,1879994002,Thu May 21 23:46:05 PDT 2009,NO_QUERY,liatralala,Dancing make me fresh ! 
0,1994409717,Mon Jun 01 11:52:56 PDT 2009,NO_QUERY,Adam_Tang,Wow... is my timing that off... 2 weeks now I've been calling for a sell off only to have up 200 days like today 
4,2179108569,Mon Jun 15 08:39:22 PDT 2009,NO_QUERY,Simone_ClevCavs,@jaNayLaCole LOL ok...yeah I know ur not going anywhere near it. We can sit like we did at our class swimming party lol. so lonngggg ago 
4,1553740619,Sat Apr 18 15:05:04 PDT 2009,NO_QUERY,toplevel,@Nessaaxoxo Plenty of fluids and rest .. hope this helps the Guys at Top Level Hawaii are rooting for ya .. get better 
4,1970162788,Sat May 30 02:42:49 PDT 2009,NO_QUERY,SallytheShizzle,@BrittGoosie have a good rest 
0,2069560796,Sun Jun 07 16:06:09 PDT 2009,NO_QUERY,ijimii,*not happy* 
4,1975816949,Sat May 30 15:58:02 PDT 2009,NO_QUERY,sandysmall,"@tombs25 http://twitpic.com/6akn2 - Haha, CK`s SO strong, funny image friend "
0,1966305127,Fri May 29 17:31:17 PDT 2009,NO_QUERY,nobodylkl,@lusid2029 I will let you know as soon as I figure it out... sorry about the mix up; i was supposed to get off work an hour ago 
4,2033648266,Thu Jun 04 13:00:14 PDT 2009,NO_QUERY,Timmie84,Aleasha looks like a hot mess 
4,2184943236,Mon Jun 15 16:38:59 PDT 2009,NO_QUERY,annyo84,"after twi busses,a bike ride,all this full of James Morrison,David Archuleta and Hanson,i'm finally home "
0,1795128184,Thu May 14 07:12:38 PDT 2009,NO_QUERY,QuizzicalDemon,"Decided that I'm going to start Okami, was hoping to give it a go tonight but 4 day headache is still lingering around. "
4,2192400874,Tue Jun 16 06:59:03 PDT 2009,NO_QUERY,beneubanks,@ashleyandrus LOL Go for it. Then you won't accidentally ask someone to &quot;step on your crab w/ a cheese sock&quot; or something equally nuts. 
0,2001445332,Tue Jun 02 00:54:38 PDT 2009,NO_QUERY,caseymorell,@kristen_arnett I hope you don't think I am mean 
0,2063031536,Sun Jun 07 01:07:37 PDT 2009,NO_QUERY,Superkrazyrad,Home..ugh i dont wanna work tmrw morning! 
4,1980554509,Sun May 31 07:04:01 PDT 2009,NO_QUERY,JenJenDucky,"Sorry.  My Twitter has been sending weird updates of jibberish, apparently.  Thanks, @Katie184, for telling me "
4,2189890133,Tue Jun 16 01:10:51 PDT 2009,NO_QUERY,hannah1_7,@daina26 woo it is very addictive! give in to the addiction- its fun 
0,2209148516,Wed Jun 17 10:03:54 PDT 2009,NO_QUERY,djalchemy,Dammit. Netflix is sending me The Savages and I didn't really order it for me to see. 
0,2013880407,Tue Jun 02 23:50:07 PDT 2009,NO_QUERY,snakelady,"My uncle, Ivan, passed away Sunday night. Vietnam was very unkind to him. His life was never the same.  He can finally rest in peace."
4,2176326349,Mon Jun 15 03:33:57 PDT 2009,NO_QUERY,aaudreygordon,"@ben_shat your sicko twitter buddy is me, isnt it "
0,2244739938,Fri Jun 19 15:09:05 PDT 2009,NO_QUERY,christinaayang,Am at a graduation...its very muggy here 
4,1989913063,Mon Jun 01 03:14:54 PDT 2009,NO_QUERY,olioliolioioioi,Up the monument tower what a cracking view today but one hell of alot of steps up here the breeze is well needed after that hahaha 
0,2285853541,Mon Jun 22 15:40:09 PDT 2009,NO_QUERY,heLeN182oo9,This is sad! John and Kate are officially filing for divorce...as bad as the times have been this still shocks me. 
4,1754061773,Sun May 10 04:48:18 PDT 2009,NO_QUERY,helenlyates,@tommcfly thats well sweet! we love you being in a band too! 
4,2017961227,Wed Jun 03 09:13:07 PDT 2009,NO_QUERY,bailann,@ericjgruber I didn't actually! Strolled in just 2 minutes before 8  (Yesterday was a FAR different story...oops).
0,2072033422,Sun Jun 07 20:17:13 PDT 2009,NO_QUERY,jesticulate,"i have a headache, so bedtime. it feels like i didn't even get a weekend, which is what happens when you work on saturday.   "
4,2068235719,Sun Jun 07 13:44:02 PDT 2009,NO_QUERY,missanthropy15,@LeafyVC We should start a campaign to bring back rutabagas!!  
4,2180026501,Mon Jun 15 09:54:44 PDT 2009,NO_QUERY,DjDATZ,...I just got shipping confirmations on XMen: The Original Game and Eragon.  w00t gamerscore!
0,1983075958,Sun May 31 12:27:29 PDT 2009,NO_QUERY,weakintheknees,@RobKardashian beautiful in miami? it is raining by my house 
4,2013344191,Tue Jun 02 22:27:13 PDT 2009,NO_QUERY,Damir,@JungchanHsieh Thanks a lot! It motivates in the morning 
0,1968308665,Fri May 29 21:10:26 PDT 2009,NO_QUERY,Nimue1125,I cant believe Jay is gone from the tonite show 
0,2016306247,Wed Jun 03 06:32:44 PDT 2009,NO_QUERY,zoemcdonald,i have pins and needles in my foot... 
4,1879940435,Thu May 21 23:35:53 PDT 2009,NO_QUERY,18zehn,@renekaiser you got mail 
4,1553803169,Sat Apr 18 15:15:17 PDT 2009,NO_QUERY,The_PHP_Jedi,Wesleyan Academy EAGLES WIN Girls Indoor Soccer finals!!!  Epic penalty shots! Wewt!!! WA Eagles CHAMPIONS!! http://www.FutbolBoricua.net
4,1969950233,Sat May 30 01:51:10 PDT 2009,NO_QUERY,thisisleah,driving upstate in the morning 
4,1882677485,Fri May 22 07:17:44 PDT 2009,NO_QUERY,Jessicake_o9,Glad i didn't get anything ((NOT EVEN THE SUNGLASSES!!!!)) away. 
0,2295703410,Tue Jun 23 08:16:05 PDT 2009,NO_QUERY,softstatic,Why did I cry in work. Why why whyy. I want to go home. 
0,1685069067,Sat May 02 22:57:27 PDT 2009,NO_QUERY,priteegrl,My everything still hurts  I need to fall asleep already
4,1677811915,Sat May 02 04:07:09 PDT 2009,NO_QUERY,Schattenwolf,We had such a good BBQ yesterday...and tomorrow well have another one 
0,1564278454,Mon Apr 20 02:41:51 PDT 2009,NO_QUERY,TiFFoOo,Wants some junk food! 
0,2248580368,Fri Jun 19 20:51:02 PDT 2009,NO_QUERY,ihartbeatfreaks,@no1gotswaglikbf   its some special performance so i guess we won't be able to see them (@thebeatfreaks) perform   #beatfreaks
0,1685116630,Sat May 02 23:07:16 PDT 2009,NO_QUERY,heygip,"damn blepharospasm ...  Don't know why my eye's twitching, I had enough sleep last night, and a mini-nap this afternoon. Grrrr....."
0,1970002635,Sat May 30 02:03:24 PDT 2009,NO_QUERY,Hend_xo,everyone's going to the beach but me.. 
4,1932713298,Tue May 26 22:03:07 PDT 2009,NO_QUERY,folklaure,Del taco and real housewives of new jersey. Good ways to end a good date night. 
4,2190799548,Tue Jun 16 03:45:37 PDT 2009,NO_QUERY,makefate,@softthistle Stayed up about 2 hours too late... *takes coffee* thanks! I needed that... 
4,1834532481,Mon May 18 03:17:39 PDT 2009,NO_QUERY,hyper_baffoon,just woke up + its cheerios timeeee 
4,1685759308,Sun May 03 01:56:13 PDT 2009,NO_QUERY,mini_mich,@tommcfly Thats ok. We love you 
0,2234633885,Thu Jun 18 23:26:14 PDT 2009,NO_QUERY,LordALF,@Parnic won't work then.    thanks for the offer.
0,1677732467,Sat May 02 03:41:02 PDT 2009,NO_QUERY,mchun,Writing my second Law essay blah blah blah 
4,1835803870,Mon May 18 06:47:05 PDT 2009,NO_QUERY,mleis,@adamkmiec video doesn't have to be linear? hmmm.... 
4,1992604157,Mon Jun 01 09:01:27 PDT 2009,NO_QUERY,TheriLynne,they're gone. I guess I just miss my friend.  Theri 
0,2260444306,Sat Jun 20 19:13:38 PDT 2009,NO_QUERY,joshuajoness,@klyn1024 what now?  text me and tell me!
4,1759124337,Sun May 10 18:30:57 PDT 2009,NO_QUERY,nickydooz,I hope everyone had a great mother's day....I know I did with my daughter 
4,1676033803,Fri May 01 20:55:49 PDT 2009,NO_QUERY,Kaliyan,"Eating chocolate chip mint ice cream, my fave! "
4,2052940804,Sat Jun 06 02:38:03 PDT 2009,NO_QUERY,adiict,#adiict #bollywood My and my hubbie  http://tinyurl.com/pkn62g
0,2012570579,Tue Jun 02 20:53:34 PDT 2009,NO_QUERY,easuncion,@BrittGastineau - Allergies are horrible this season!  Can't breathe through my nose 
4,1979057443,Sun May 31 01:28:02 PDT 2009,NO_QUERY,Jerome117,@jsmith189 ) thanks! and oh i will!!  its a shame i can't sneak my camera in =( hopefully u see me on tv lol
0,2049354832,Fri Jun 05 16:44:09 PDT 2009,NO_QUERY,x0Adriannaaa,i don't know what to tweet about 
0,2064739182,Sun Jun 07 07:03:08 PDT 2009,NO_QUERY,qaes,Tired at work with headache  7 more hours to go...oh and getting up at 530 am tommorrow...good times
0,2053513061,Sat Jun 06 04:49:19 PDT 2009,NO_QUERY,Bluegrass_IT,@trishastewart Just what you didn't want 
4,1966915530,Fri May 29 18:37:59 PDT 2009,NO_QUERY,inotherwords_c,#followfriday @rosietypewriter lovely writer... i mean typewriter  check out her poetry blog
4,2184457718,Mon Jun 15 15:56:28 PDT 2009,NO_QUERY,dasboote,@TheRisky Drumsound and Bassline Smith are the guys that got me into DNB in the first place. I'm sure you can let me off! 
4,2065314632,Sun Jun 07 08:20:28 PDT 2009,NO_QUERY,maycooker,"i have to still read my notes. bye for now. joshstrike, please play jai ho for me. thanks  get well soon. have a good nite sleep "
4,1693089269,Sun May 03 21:32:08 PDT 2009,NO_QUERY,EvieLou92,@Jonasbrothers thats so awesome! I cant wait to see it! 
4,2016997835,Wed Jun 03 07:41:48 PDT 2009,NO_QUERY,Cyanatrendland,@_claralee thank you clara 
0,1966590577,Fri May 29 18:02:43 PDT 2009,NO_QUERY,clancysilver,working a 12 hour day tomorrow ... after i finish this 13 hour one today ... friday night fail .. 
4,2011164062,Tue Jun 02 18:35:02 PDT 2009,NO_QUERY,AATP,@beauty411 - I would say deep grass trenches  Maybe when it's over we can get matching Hermes green twillys
0,2286400991,Mon Jun 22 16:23:48 PDT 2009,NO_QUERY,jeni_sis,The death toll on the red line has risen to 4  somethings telling me that it's only going to get worse.
0,2057894128,Sat Jun 06 13:52:01 PDT 2009,NO_QUERY,theaardvark,Think someone in the hotel is hammering the bandiwdth on the WiFi.  Everything's running at dial up speed.
0,2235330610,Fri Jun 19 00:57:48 PDT 2009,NO_QUERY,whispher,@DJScholar Yep.  Awww.  Let him back out... He's probably sad now.     Hahaha
4,1824973716,Sun May 17 03:46:33 PDT 2009,NO_QUERY,mattmaloney,finally got the 30G Compulsive Hoarder achievement in WANTED: Weapons of Fate which makes it my first 1000G game  WOOT WOOT!!
4,2061711702,Sat Jun 06 21:26:55 PDT 2009,NO_QUERY,Miilalemos,Escutando We All Rock Along - The Maine. E tentando fazer meu artigo de Genetica. 
0,1970983834,Sat May 30 05:52:07 PDT 2009,NO_QUERY,Jessiievo,"Just came back from Night @ The Museum, it was AWESOME. Matty loved it too! Until he heard that Parra lost.  He's gone nuuuts."
0,2071774943,Sun Jun 07 19:54:33 PDT 2009,NO_QUERY,scorpiojerm,Sensitive stomach kicks in again  bleah ... gonna try sleepin off nausea and wretching
4,2177720708,Mon Jun 15 06:35:27 PDT 2009,NO_QUERY,lindadominique,@TwoSquaredEnt Hey lady  What's shaking? I thought about you when I sent that shoe link out.
4,1880762773,Fri May 22 02:24:51 PDT 2009,NO_QUERY,sanjaykaushik,I am happy   5 simple tips to be contended at workplace TalentEquity.in - http://bit.ly/AG6z5
0,1996270798,Mon Jun 01 14:48:31 PDT 2009,NO_QUERY,sexydayveed,I think im depressed. Not the full extent but yea I can see the symptoms 
4,1989861050,Mon Jun 01 03:03:59 PDT 2009,NO_QUERY,scottearle,"Tweeting from Laos! In Vientiane by the river, ironically looking at Thailand "
4,2053191602,Sat Jun 06 03:37:59 PDT 2009,NO_QUERY,claracnth,It took some minutes to clean the dusts. Bye bye now. Gonna have a dinner 
0,1956162068,Thu May 28 21:18:31 PDT 2009,NO_QUERY,Ikissedapanda,I farted on my dog and now everytime I go near him he runs away  FML
4,1548811845,Fri Apr 17 22:02:40 PDT 2009,NO_QUERY,knightjorge,@MissShy77 Turn your mind to me.  Apparently I'm loveable. Just ask the lesbian that just met me.
0,2216420985,Wed Jun 17 19:27:41 PDT 2009,NO_QUERY,sumooqip,O.K. everyone1  night1  then montreal.  so I won;t be twittering this weekend 
4,1995981772,Mon Jun 01 14:20:55 PDT 2009,NO_QUERY,Dagyyy,@IAMtheCOMMODORE hah you rock! great picture! Are you planning to come to Europe? 
0,1971274959,Sat May 30 06:41:46 PDT 2009,NO_QUERY,iCarluccio,@hypnoticzexy Ya.. So sad  I hate loosing stuff. Now I don't trust technology!! *Drowns*
4,2071657126,Sun Jun 07 19:44:05 PDT 2009,NO_QUERY,itssgyslane,fun fun day with the girls 
4,1823542372,Sat May 16 22:15:13 PDT 2009,NO_QUERY,luckyme787,"So this Twitter thing condones -nay, encourages, and is built upon- self absorption? I may be a fan, yet "
4,1979442862,Sun May 31 03:04:03 PDT 2009,NO_QUERY,BMWlive,Congratulations on the Emmy win @Aweiss of @KGWnews... You deserve the trophy.  
0,1675962835,Fri May 01 20:45:02 PDT 2009,NO_QUERY,sicklypanda,@CrystalLadi  I threw up that tongith too... and heartburn city!  
0,2205108481,Wed Jun 17 03:58:55 PDT 2009,NO_QUERY,Libs_1987,whats happened to the sun the rain is horrible 
